junction	junction.annotated	junction.log.mean	junction.logFC	junction.pvalue	junction.fdr	junction.uniformity	junction.participation	countsJ1.col_16	countsJ1.col_23	countsJ2.col_16	countsJ2.col_23	countsJ3.col_16	countsJ3.col_23	cluster.pvalue	cluster.fdr	bin	bin.pvalue	bin.fdr	dPIR
4.18274567.18274693	No	4.99246632731459	1.15885565956353	8.58936813844266e-05	0.000113502364686564	NA	0.296943231441048	41	64.6666666666667	66.3333333333333	115.333333333333	45.3333333333333	18.3333333333333	1.10119057802841e-08	9.24596971135836e-06	AT4G39260:I005	0.46401804073074	0.999995054331151	-0.204506256651132
4.18353755.18353952	Yes	6.1931146288142	0.171693115842716	1	1	NA	0.952153110047847	2.66666666666667	6.33333333333333	0.666666666666667	13	66.3333333333333	80	6.32340323381494e-05	0.0129835483996664	AT4G39420:I027	0.00019779438561824	0.0762818894229517	-0.146783982531068
5.309804.310086	Yes	5.18322182405577	0.233204658229452	1	1	NA	0.895652173913044	2	9	2	7	34.3333333333333	38.3333333333333	0.0282654250931123	0.377082183335394	AT5G01810:I002	0.000206903492936775	0.0778095398506559	-0.190130701520405
5.639993.640085	No	2.73696559416621	-0.436539695153979	1	1	NA	0.142857142857143	12.3333333333333	33.6666666666667	17.6666666666667	28.3333333333333	3	10.3333333333333	0.224078834753928	0.721327817801137	AT5G02810:I004	4.43620786112511e-09	1.33580190516752e-05	0.0519480519480519
5.639993.640286	Yes	7.68182403997374	0.183962145036322	1	0.9894191812828	NA	0.901660280970626	12.3333333333333	33.6666666666667	13.3333333333333	24.6666666666667	235.333333333333	175.333333333333	2.74327290788422e-07	0.000146576500559389	AT5G02810:I004	4.43620786112511e-09	1.33580190516752e-05	-0.151303647589741
5.640202.640286	No	4.55458885167764	-0.194127348570379	1	1	NA	0.425438596491228	14.3333333333333	19	13.3333333333333	24.6666666666667	14.6666666666667	32.3333333333333	0.393108335895707	0.832760460024118	AT5G02810:I004	4.43620786112511e-09	1.33580190516752e-05	0.0789819035778422
5.641479.641735	Yes	8.19803570819926	0.0488005894038288	1	1	NA	0.977011494252874	4.66666666666667	13.3333333333333	2.66666666666667	7.33333333333333	311.666666666667	275.666666666667	0.00179345555243233	0.11488744325285	AT5G02810:I008	2.08087089634861e-05	0.0167096252783372	-0.0467527765925811
5.686664.686748	Yes	6.80950019388916	0.156712939811115	1	1	NA	0.860724233983287	4.66666666666667	13.3333333333333	12	28.3333333333333	103	121.333333333333	0.00787491127327169	0.228839919593866	AT5G02940:I011	0.00043685136605759	0.121279698662999	-0.116347955864677
5.711283.711569	Yes	8.49185309632967	0.0379995933611959	1	1	NA	0.954635108481262	10.6666666666667	19.3333333333333	4.66666666666667	16	322.666666666667	397.333333333333	0.0199084504529196	0.332948741266602	AT5G03040:I003	6.36075002366259e-05	0.0355518505917822	-0.0362992070945135
5.734131.734224	Yes	7.2745722856615	0.122127969458363	1	1	NA	0.974789915966387	2	12.6666666666667	2	11	154.666666666667	155	1.07381999605188e-05	0.00326799218798457	AT5G03120:I001	0.000318198814217694	0.0991382382552071	-0.107252602533551
5.734379.734679	Yes	7.29308841200738	0.138064050353764	1	1	NA	0.963265306122449	2.66666666666667	18	3.33333333333333	11	157.333333333333	156.333333333333	3.64101858444499e-06	0.00129696116160084	AT5G03120:I002	5.240902483431e-08	0.000124335646962597	-0.119740126266334
5.772445.772674	No	5.56985560833095	6.52725039444464	2.69979685344653e-50	8.09939056033958e-50	NA	0.053541236145031	828.666666666667	811.666666666667	850.666666666667	884.333333333333	95	0	2.13818123138102e-53	3.35120708029732e-49	NA	NA	NA	-0.053541236145031
5.884066.884145	Yes	8.13014150851501	0.0905718758416594	1	1	NA	0.977058029689609	2.33333333333333	16.3333333333333	3.33333333333333	21.6666666666667	241.333333333333	319	1.32266095542325e-06	0.000557765531780479	AT5G03520:I003	6.29309121625649e-05	0.0353627146494719	-0.083500606720421
5.884066.884145	Yes	8.13014150851501	0.0905718758416594	1	1	NA	0.977058029689609	2.33333333333333	16.3333333333333	3.33333333333333	21.6666666666667	241.333333333333	319	1.32266095542325e-06	0.000557765531780479	AT5G03520:E004	7.84359356057319e-05	0.0413515837077774	-0.083500606720421
5.884245.884390	Yes	8.12756449971867	0.0899668381759753	1	1	NA	0.981627296587927	3	23.3333333333333	1.66666666666667	11.6666666666667	249.333333333333	310	5.12556537870907e-07	0.000243435880125466	AT5G03520:I004	1.62107485063702e-06	0.00228672323457562	-0.0830765719502454
5.884455.884559	Yes	7.89077093024524	0.102686509545885	1	1	NA	0.957602339181287	4	16.6666666666667	5.66666666666667	23.6666666666667	218.333333333333	256.333333333333	5.82785387795373e-05	0.0122331596167163	AT5G03520:I005	0.000240536019220295	0.0852101569083589	-0.0935573953610618
5.884972.885075	Yes	8.11374216604919	0.0749377852038063	1	1	NA	0.984147952443857	1	15.6666666666667	3	14.3333333333333	248.333333333333	305.666666666667	2.2302619244293e-07	0.000123371530065533	AT5G03520:I008	3.57486492175399e-06	0.00443104305899431	-0.0735223317884452
5.893271.893361	Yes	6.53138146051631	-0.0183161021850058	1	1	NA	0.988929889298893	2	0.333333333333333	0.666666666666667	0.666666666666667	95.6666666666667	89.3333333333333	0.311608373718304	0.782269188927608	AT5G03540:I011	0.000446950330755603	0.122716059034345	0.0160485333666896
5.924346.924563	Yes	7.21916852046216	-0.0826787364593998	1	1	NA	0.925729442970822	11.6666666666667	3.66666666666667	20.6666666666667	5.66666666666667	181.666666666667	116.333333333333	0.0382061925340065	0.419195349809772	AT5G03630:I009	0.000284068544707097	0.0930526541039594	0.07681978564995
5.1479471.1479566	Yes	8.63722863773518	0.0312736089342795	1	1	NA	0.995366795366795	1.33333333333333	4.33333333333333	0.666666666666667	8.66666666666667	429.666666666667	366.666666666667	5.48650605226006e-05	0.0116466262448868	AT5G05010:I011	5.42732634023227e-05	0.0318279150197464	-0.0296073572631957
5.1535137.1535248	Yes	10.0768155970508	0.0236294299686719	1	1	NA	0.989734299516908	6.66666666666667	18	4.66666666666667	19.3333333333333	1092.66666666667	1067.33333333333	3.4663722109196e-06	0.0012394455374246	AT5G05170:I014	1.8018759531072e-05	0.0150874831476777	-0.0235303164149167
5.1614653.1614910	Yes	5.62449086490779	0.0714932084513205	1	1	NA	0.985915492957746	0	2.33333333333333	0.666666666666667	2.33333333333333	46.6666666666667	52	0.0238246457944422	0.354613147493439	AT5G05450:I010	0.000882658591907992	0.178330064080466	-0.0682684341342171
5.1806212.1806305	Yes	5.20945336562895	0.114158612986888	1	1	NA	1	0	0.666666666666667	0	4	34.6666666666667	39.3333333333333	0.00228046439844175	0.13121377126565	AT5G05987:I005	2.91081214759926e-05	0.0210033205188453	-0.106060606060606
5.1966041.1966119	Yes	6.37213954084113	-0.0965915892122453	1	1	NA	0.788571428571429	17.6666666666667	16.6666666666667	10.3333333333333	8	73.6666666666667	92	0.305305683095183	0.778945599836946	AT5G06440:I007	0.000547298011009292	0.134861722827666	0.0639812646370023
5.2657509.2659435	Yes	7.57112057556753	0.0370591039181764	1	1	NA	0.978658536585366	3.66666666666667	9	1	1	214	166.333333333333	0.0559455383117148	0.47906232719863	AT5G08260:I001	9.73606716429261e-06	0.00969595066317393	-0.0353693116326248
5.2806760.2806995	Yes	8.90086680798075	0.0170558268053575	1	1	NA	0.991217063989962	3	5	1.66666666666667	6.33333333333333	526.666666666667	429.333333333333	0.0205729814409506	0.336755892380427	AT5G08650:I002	7.66289860976522e-05	0.0406728475057094	-0.0169356721594026
5.2810676.2810939	Yes	8.37937836707126	0.0420738162435689	1	1	NA	0.977836879432624	5	9.33333333333333	3.33333333333333	10.3333333333333	367.666666666667	298.333333333333	0.000746449702259139	0.069500379753215	AT5G08650:I014	0.000291378682137138	0.0942640137817169	-0.0396817431642803
5.2955946.2956161	Yes	10.4424251933316	0.00989062250828171	1	1	NA	0.98631044380658	11.6666666666667	18.6666666666667	9	12	1489	1294	0.0565504557100819	0.480248605540826	AT5G09510:I001	0.000929200960343406	0.182780599459309	-0.00946092191427987
5.2993897.2993978	No	5	-5.05009619118863	1.78612709101568e-14	5.35838127304704e-14	NA	0.596273291925466	16.3333333333333	24	15.6666666666667	19.3333333333333	0	64	1.42516230682194e-22	9.57291701223057e-19	AT5G09660:E003	0.117030029303353	0.999995054331151	0.596273291925466
5.2993897.2993978	No	5	-5.05009619118863	1.78612709101568e-14	5.35838127304704e-14	NA	0.596273291925466	16.3333333333333	24	15.6666666666667	19.3333333333333	0	64	1.42516230682194e-22	9.57291701223057e-19	AT5G09660:E002	0.881538941536289	0.999995054331151	0.596273291925466
5.3295348.3295843	Yes	7.48784003382305	0.0381007027236357	1	1	NA	0.973730297723292	3	6.66666666666667	2	5	185.333333333333	173.666666666667	0.0622434037922911	0.496043004171463	AT5G10470:I019	1.52142907729933e-05	0.0135354456530939	-0.0366799380110623
5.3555957.3556066	Yes	8.9962380812038	0.055246534512408	1	1	NA	0.95304347826087	11	19.3333333333333	16	32	548	473.333333333333	0.000355642584621215	0.0441800171931234	AT5G11170:I008	0.000195056654308633	0.075817333511304	-0.0508833766090271
5.3644730.3645489	Yes	10.3034002404495	0.0431041798093989	1	1	NA	0.927323549965059	68.3333333333333	102.333333333333	35.6666666666667	49.6666666666667	1327	1200.33333333333	0.000340991335751127	0.0432162860144208	AT5G11420:I001	2.08097952425023e-05	0.0167096252783372	-0.0397218738497032
5.3645986.3646465	Yes	9.44190670454224	0.0441277272297515	1	1	NA	0.965756216877293	17	32.6666666666667	11	17	789.666666666667	601.333333333333	0.00010944156070196	0.0195289846809328	AT5G11420:I002	0.00010823389049172	0.052306031911429	-0.0420490996217887
5.3755364.3755440	Yes	8.56478461878353	-0.0739103312569949	1	1	NA	0.945091514143095	35.3333333333333	15	17.6666666666667	7	378.666666666667	378.666666666667	0.000181633774007665	0.0282324933453006	AT5G11670:I004	0.000853920979747601	0.174096475374869	0.0678714369230176
5.3755707.3755807	Yes	8.9302445296876	-0.0502248672050048	1	1	NA	0.977700348432056	15	3.33333333333333	22.3333333333333	7.33333333333333	508	467.666666666667	6.04290630981124e-05	0.0126281970326298	AT5G11670:I006	1.86131704976947e-05	0.0154202731394631	0.0461600061337672
5.3950939.3951033	Yes	5.16992500144231	0.0626558919594889	1	1	NA	1	0	2	0	1.33333333333333	29	43	0.0191039313460205	0.328971726762209	AT5G12220:I004	0.000729692398702114	0.156471940099054	-0.0719424460431655
5.3976865.3976977	Yes	5.14974711950468	0.142712398269781	1	1	NA	1	0	3.66666666666667	0	1.66666666666667	35.3333333333333	35.6666666666667	0.00139176939570386	0.0985546703332795	AT5G12290:I010	0.000262538249622861	0.0885947771286593	-0.130081300813008
5.4094825.4094917	Yes	8.01029498072788	0.0708762927110147	1	1	NA	0.980028530670471	2	12	2.66666666666667	15.6666666666667	229	286.666666666667	1.91316206979026e-05	0.00511113204207404	AT5G12950:I006	0.00015411566942293	0.0646951136798204	-0.0680454977966637
5.4316779.4317129	Yes	5.4093909361377	0.08694035866111	1	1	NA	0.963636363636364	0.333333333333333	3.33333333333333	1	3.33333333333333	35.3333333333333	49.6666666666667	0.116363919832737	0.601167460173586	AT5G13460:I003	0.000230375391589334	0.0824825086249889	-0.0819795589026359
5.4387944.4388140	No	8.2907868506989	-0.36243887224572	0.358937844562898	0.153604617218834	NA	0.118378106954557	19	22	3229.66666666667	2319	312	314.333333333333	0.00028611661193054	0.0386027547623186	AT5G13630:E004	0.763132351709139	0.999995054331151	0.0307540665126922
5.4387944.4388140	No	8.2907868506989	-0.36243887224572	0.358937844562898	0.153604617218834	NA	0.118378106954557	19	22	3229.66666666667	2319	312	314.333333333333	0.00028611661193054	0.0386027547623186	AT5G13630:E003	0.973923812824086	0.999995054331151	0.0307540665126922
5.4425356.4425498	Yes	8.75711216727798	0.0726721489079622	1	1	NA	0.967811158798283	6.33333333333333	22	8.66666666666667	24	451	414.333333333333	8.74402495464861e-06	0.002740931209034	AT5G13710:I008	1.94079573199464e-06	0.00266568293789464	-0.0677387475021211
5.4425722.4425823	Yes	8.70101760520706	0.0523250548710372	1	1	NA	0.996240601503759	1	11.3333333333333	0.666666666666667	11.3333333333333	441.666666666667	390.666666666667	2.24942209230723e-09	2.27455273267182e-06	AT5G13710:I010	4.39280900364601e-07	0.000755847957122955	-0.0510793111811788
5.4426209.4426802	Yes	9.35571814770294	0.0203907930105309	1	1	NA	0.988979396262578	1.66666666666667	3	6	16.6666666666667	688	622.333333333333	0.0163270466892293	0.308185295786518	AT5G13710:I012	3.04525025808078e-09	9.7310661257149e-06	-0.0196128334380711
5.4547374.4547863	Yes	4.99246632731459	0.386390480216749	1	0.965103626713698	NA	0.798387096774194	3.33333333333333	11.6666666666667	5	13.6666666666667	33	30.6666666666667	0.00526016519395348	0.193832552772018	AT5G14090:I002	5.01280107687808e-05	0.0301884376852497	-0.250768049155146
5.4583627.4583747	Yes	6.1963972128035	0.138795654123022	1	1	NA	0.924242424242424	4	8.33333333333333	1	11.3333333333333	61	85.6666666666667	0.00306152908318863	0.151710726804716	AT5G14220:I001	0.000569699780065195	0.136642169913822	-0.110951285001918
5.4712191.4712949	Yes	5.70965824817047	-0.0822072153386041	1	1	NA	0.85140562248996	3.66666666666667	4	5	8.33333333333333	34	70.6666666666667	0.503270351360287	0.882743281199853	AT5G14610:E006	0.000500029826812082	0.12919830074655	0.0545306224899598
5.4759213.4760525	Yes	12.2613603877659	0.0131635465355461	1	1	NA	0.955220334956646	194.666666666667	184.666666666667	56.6666666666667	84.6666666666667	5361.33333333333	4457.66666666667	0.000193610459121963	0.0294894053597369	AT5G14740:I003	5.25554777568069e-05	0.0312892933524071	-0.0121979811028977
5.4759218.4760525	Yes	3.4374053123073	0.712874851854199	1	0.854401008641543	NA	0.0532837670384139	198	189.333333333333	56.6666666666667	84.6666666666667	14.3333333333333	7.33333333333333	0.00359061223336667	0.164786060692371	AT5G14740:I003	5.25554777568069e-05	0.0312892933524071	-0.0272174163275135
5.4760588.4760721	No	3.1963972128035	0.494272856051833	1	1	NA	0.0482115085536547	90	125.333333333333	114	142.666666666667	10.3333333333333	8	0.341057312308987	0.802176150345394	AT5G14740:I004	9.0307447156521e-08	0.00019915844744114	-0.0192260013072779
5.4760588.4760724	Yes	12.8141151097559	0.015615138887103	1	1	NA	0.974019044491873	90	125.333333333333	121	153	7910.33333333333	6493	4.94253977327287e-07	0.00023593477042579	AT5G14740:I004	9.0307447156521e-08	0.00019915844744114	-0.0151237013787493
5.4760588.4760743	No	3.08746284125034	-1.03964855243047	1	0.634325442106293	NA	0.0156507413509061	90	125.333333333333	704.333333333333	671.333333333333	4.33333333333333	12.6666666666667	0.00110210924140139	0.0862240024560277	AT5G14740:I004	9.0307447156521e-08	0.00019915844744114	0.0102250318350462
5.4761279.4761427	Yes	12.3384578431308	0.0102835178903894	1	1	NA	0.987289534499835	63.3333333333333	91.3333333333333	13.6666666666667	10	5981	4377	1.37483125194477e-05	0.00396588208900718	AT5G14740:I007	1.8167148791778e-05	0.0151308190992968	-0.00991700007482563
5.4761823.4761961	Yes	12.3400818989584	0.0150869737662571	1	1	NA	0.964295645403481	89.3333333333333	85.6666666666667	124.666666666667	154.333333333333	5779.66666666667	4590	0.000484610211006407	0.0544471441252468	AT5G14740:I009	0.000752025667726639	0.159338872837577	-0.0139850863972703
5.4804501.4804745	Yes	4.57490883605723	0.284071050119099	1	1	NA	0.873563218390805	3	7.33333333333333	0.666666666666667	4.33333333333333	25.3333333333333	22.3333333333333	0.0142947766638348	0.292721667538379	AT5G14850:I010	0.000404323671817217	0.115682453266284	-0.216700473292765
5.4826648.4826777	Yes	6.6724253419715	0.121697768897674	1	1	NA	0.945017182130584	1.66666666666667	10.6666666666667	3.66666666666667	10.3333333333333	91.6666666666667	112.333333333333	0.00464973917613202	0.18184542783878	AT5G14920:I001	1.5505817319504e-06	0.00220716851824601	-0.102517182130584
5.4827488.4827577	Yes	8.58496250072116	0.0517487922138038	1	1	NA	0.982964224872232	2.33333333333333	9.66666666666667	4.33333333333333	18.3333333333333	384.666666666667	383.333333333333	4.5107132502579e-05	0.00998077560802359	AT5G14920:E005	7.23392826969115e-05	0.0393292102270823	-0.0510355376761215
5.5004699.5004797	Yes	7.12928301694497	0.114298896743765	1	1	NA	0.948087431693989	2.33333333333333	15.6666666666667	4	14.6666666666667	115.666666666667	164.333333333333	0.000641852214837199	0.0640539329326092	AT5G15410:I004	0.000394405846025356	0.113640490876207	-0.103909349502208
5.5006356.5006735	Yes	6.04074634234331	0.211631998762197	1	1	NA	0.954545454545455	0.666666666666667	8.66666666666667	2	12	56	75.6666666666667	0.000166677522676909	0.0265664195847693	AT5G15410:E009	0.000103589292445368	0.0508522711627112	-0.169078326517773
5.5006356.5006735	Yes	6.04074634234331	0.211631998762197	1	1	NA	0.954545454545455	0.666666666666667	8.66666666666667	2	12	56	75.6666666666667	0.000166677522676909	0.0265664195847693	AT5G15410:I007	0.000115846940655171	0.054636138918211	-0.169078326517773
5.5006356.5006735	Yes	6.04074634234331	0.211631998762197	1	1	NA	0.954545454545455	0.666666666666667	8.66666666666667	2	12	56	75.6666666666667	0.000166677522676909	0.0265664195847693	AT5G15410:I009	0.000158115431347642	0.0661966741309692	-0.169078326517773
5.5239293.5240312	Yes	9.02513956227851	0.0522738233677362	1	1	NA	0.948697068403909	12.3333333333333	33.6666666666667	8.66666666666667	40.6666666666667	388.333333333333	653.666666666667	0.00010103060061502	0.0183768213756979	AT5G16030:I006	4.89249968240281e-08	0.000117855801195531	-0.0508032955101359
5.5307102.5308231	Yes	4.8073549220576	0.201111081133622	1	1	NA	0.96875	0.666666666666667	3	0.333333333333333	3.66666666666667	31	25	0.0114992691360222	0.268199347788291	AT5G16240:I001	0.00010276542006922	0.0507599580726131	-0.179276315789474
5.5407466.5407566	Yes	4.82442843541655	0.172102448574789	1	1	NA	1	0	2.66666666666667	0	3.33333333333333	25	31.6666666666667	0.00122342797590774	0.0920012042633513	AT5G16560:I001	0.000988927956578833	0.187464104737478	-0.15929203539823
5.5445343.5445439	Yes	5.24158598656976	0.203667939189311	1	1	NA	0.959349593495935	0.333333333333333	5	1.33333333333333	5	39.3333333333333	36.3333333333333	0.00192568287473536	0.119926683349165	AT5G16610:I001	0.000709505235201601	0.153457675089015	-0.175176931625431
5.5478806.5479078	Yes	3.90689059560852	0.19569758719744	1	1	NA	1	0	1.33333333333333	0	2	14.6666666666667	15.3333333333333	0.0110633902442373	0.265270309836264	AT5G16690:I014	7.69705931785588e-05	0.0407161436125188	-0.178571428571429
5.5650692.5650805	Yes	9.1093953865003	0.0209845352571722	1	1	NA	0.997962302598064	0.666666666666667	5.33333333333333	0.666666666666667	5.66666666666667	653	451.666666666667	7.73677414413391e-06	0.00247847122331735	AT5G17170:I007	0.000126944436181119	0.0579106783658388	-0.0217375187363927
5.6128874.6128992	No	3.11547721741994	-2.24006943615208	0.000622215392669231	0.000723115186075052	NA	0.590909090909091	37.3333333333333	4.66666666666667	30.3333333333333	4.33333333333333	4.33333333333333	13	1.88317860102602e-09	1.92491557023789e-06	NA	NA	NA	0.530723905723906
5.6235280.6235365	Yes	6.76818432477693	0.0509285955398724	1	1	NA	0.981481481481481	1.66666666666667	5	0	4	88.3333333333333	129.666666666667	0.00696614515903616	0.21705530908403	AT5G18700:I001	0.000124577092176045	0.0573710485759793	-0.0463853276353276
5.6464190.6464299	Yes	9.82760734608405	0.0219492735057578	1	1	NA	0.980334316617502	9.66666666666667	18.3333333333333	10.3333333333333	16	997	820.333333333333	0.00235130124414342	0.132641882242353	AT5G19220:I002	0.000557377160136471	0.135765564859537	-0.020505923481777
5.6501758.6501852	Yes	4.91488338636205	-0.240351656545366	1	1	NA	0.991071428571428	2.66666666666667	0.333333333333333	3.66666666666667	0	23.3333333333333	37	7.7514078939306e-05	0.0151231254551315	AT5G19310:I009	0.000222874647607765	0.0810361200391518	0.204554574638844
5.6599247.6599343	Yes	7.41644569367165	-0.0459023928973768	1	1	NA	0.997722095671982	5.33333333333333	0	5	0.333333333333333	195.666666666667	146	0.000209824996321777	0.0310735950064624	AT5G19550:I005	5.99057482385239e-05	0.0342335115089045	0.0478839079697164
5.6683076.6683168	Yes	10.3540656810421	0.0352515978738718	1	1	NA	0.984783102430161	12.3333333333333	37.6666666666667	10	23.3333333333333	1445.33333333333	1172.33333333333	5.29672172275243e-09	4.93166746619718e-06	AT5G19770:I001	7.29825043883849e-07	0.00116607424026826	-0.0342425618896207
5.6683676.6683788	Yes	9.450523950571	0.0362986923026227	1	1	NA	0.982661465106198	8.33333333333333	21	5	14.3333333333333	755.666666666667	643.666666666667	0.000122387472566746	0.0209258100594623	AT5G19770:I002	0.000633388538155654	0.145631929391886	-0.0346987748754671
5.6683987.6684065	Yes	10.3560851056194	0.0194677406132921	1	1	NA	0.987669245647969	6.66666666666667	16.6666666666667	10.3333333333333	24.3333333333333	1361.66666666667	1259.66666666667	0.000140967313529418	0.023421245931083	AT5G19770:I003	0.000369844576323382	0.108445494224979	-0.0191915419062981
5.6684279.6684362	Yes	10.2718520517819	0.0483528378558677	1	1	NA	0.981858298602599	11.3333333333333	38	13.3333333333333	40.3333333333333	1335	1137.66666666667	3.46701058648209e-11	4.88260008539506e-08	AT5G19770:I004	0.000475875446391063	0.125366337696223	-0.0462771582517215
5.6687324.6687408	Yes	10.1041619041921	0.0294084418063551	1	1	NA	0.986555123991634	8.66666666666667	26.6666666666667	6.33333333333333	21.6666666666667	1100.66666666667	1100.66666666667	8.79281072238972e-07	0.000388200529353431	AT5G19780:I001	0.000137464574339872	0.0597890710710078	-0.0286206882504101
5.6687622.6687700	Yes	10.0586682503406	0.0304981677416567	1	1	NA	0.988186462324393	6.66666666666667	28	5.66666666666667	21.6666666666667	1031.66666666667	1101.33333333333	3.48604330582027e-07	0.000179138812260127	AT5G19780:I002	0.000560497834568508	0.135765564859537	-0.0313373456142862
5.6688519.6688611	Yes	10.2940463132715	0.0266015644209041	1	1	NA	0.988330796549975	5.33333333333333	19	10	29	1298.66666666667	1212.33333333333	7.24268653352644e-07	0.000330628640255482	AT5G19780:I004	5.45474509350897e-07	0.000899051086312149	-0.0264159592053568
5.6799726.6799828	Yes	7.35608510561942	0.0833223307176727	1	1	NA	0.970642201834862	3	10	2.33333333333333	7.66666666666667	176.333333333333	151.333333333333	0.00165317777289822	0.109096971639	AT5G20140:I004	0.000549552021262162	0.134871952879636	-0.0751786909867362
5.6810996.6811301	Yes	7.09978611970047	0.0335545758226576	1	1	NA	0.993630573248408	0.666666666666667	2	0.333333333333333	2.66666666666667	156	118.333333333333	0.0246431968009275	0.359310281644023	AT5G20180:I003	0.000709567418136832	0.153457675089015	-0.0315709526522017
5.6846761.6846856	Yes	7.68883309849311	0.0329453307064007	1	1	NA	0.99825479930192	0	2	0.333333333333333	5.66666666666667	190.666666666667	222	0.000735911074797796	0.0689286270546911	AT5G20280:I005	0.000259642114443065	0.0880892866300755	-0.0316365119289154
5.6849181.6849634	Yes	7.99812026678178	0.036060330487766	1	1	NA	0.97972972972973	4	11.6666666666667	1	5	241.666666666667	269.666666666667	0.0174234110715277	0.317449004461569	AT5G20280:I011	2.55069370765127e-05	0.019109333495231	-0.0379369474247239
5.6889541.6889878	Yes	5.72337652941825	0.210321098842934	1	1	NA	0.864077669902913	5	9.33333333333333	4.33333333333333	11	59.3333333333333	46.3333333333333	0.0116508937218606	0.269572183741634	AT5G20380:I007	7.32799494449671e-05	0.0395658662211845	-0.169077669902913
5.6927824.6927916	Yes	6.73470962022584	0.0660163816834789	1	1	NA	0.987179487179487	0.666666666666667	4	0.666666666666667	5	102.666666666667	110.333333333333	0.00821111535894452	0.233201385679542	AT5G20490:I005	0.000601551634003056	0.140792755307271	-0.062598481592895
5.7174551.7176447	Yes	6.2126990251326	0.0406474487329405	1	1	NA	0.894472361809045	3.33333333333333	8.33333333333333	3.66666666666667	7.33333333333333	59.3333333333333	89	0.510004471277188	0.885655817833239	AT5G21105:I004	0.000826935425432985	0.170818894431229	-0.0441538904714656
5.7241596.7241880	Yes	8.85694420382108	0.0552682993980954	1	1	NA	0.969014084507042	10	16.6666666666667	8.33333333333333	14.3333333333333	573.333333333333	354	0.000187561224264214	0.0289623480600697	AT5G21920:I001	9.37939665792433e-06	0.00954366577342552	-0.0495335650265228
5.7243926.7244299	Yes	7.2807707701306	0.157802897074223	1	1	NA	0.82960413080895	15.6666666666667	25.3333333333333	17.3333333333333	38	160.666666666667	150.333333333333	0.00186198230591492	0.117516076554317	AT5G21930:I002	5.53528203735851e-05	0.0321826590401019	-0.126015987283209
5.7246636.7247051	Yes	7.73921804589758	0.0931784958568898	1	1	NA	0.92	12	22.6666666666667	6	20	207	220.333333333333	0.00157794937492685	0.10614362036391	AT5G21930:I012	0.00015911636888111	0.066261388093179	-0.0822306717363752
5.7379824.7380855	Yes	3.98489310760979	0.306401195330393	1	1	NA	0.831168831168831	3.33333333333333	6	1	0.666666666666667	21.3333333333333	10.3333333333333	0.103971231846182	0.581302323814061	AT5G22300:I002	1.96173778874508e-07	0.000372185738562173	-0.223325693913929
5.7811198.7812640	Yes	6.93073733756289	0.286599986801775	1	0.769911595242085	NA	0.920077972709552	6	24.6666666666667	7.66666666666667	14.3333333333333	157.333333333333	86.6666666666667	8.78026583139601e-10	9.49065998297298e-07	AT5G23210:I001	9.87467605305078e-18	3.09233380342128e-13	-0.230422800295759
5.7811198.7812640	Yes	6.93073733756289	0.286599986801775	1	0.769911595242085	NA	0.920077972709552	6	24.6666666666667	7.66666666666667	14.3333333333333	157.333333333333	86.6666666666667	8.78026583139601e-10	9.49065998297298e-07	AT5G23210:I002	1.21845981359352e-09	4.65329802811367e-06	-0.230422800295759
5.7814385.7814473	Yes	6.90488545971814	0.170719844468961	1	1	NA	0.936263736263736	5.66666666666667	13	4	13.3333333333333	142	97.6666666666667	7.37584815623915e-05	0.0145108239490497	AT5G23210:I009	6.402916014844e-05	0.0355518505917822	-0.148629327661586
5.7938269.7938361	Yes	8.55266909751427	0.0188737540944909	1	1	NA	0.991178829190056	2.33333333333333	5	1.33333333333333	4.66666666666667	412	339	0.0326620421957792	0.396130082316147	AT5G23540:I003	0.000919836573345638	0.182533012697076	-0.0189034945820255
5.7939992.7940189	Yes	5.08746284125034	0.131301974765986	1	1	NA	0.967032967032967	1	3.33333333333333	0	3.66666666666667	29.3333333333333	38.6666666666667	0.0143587455390878	0.293368082005078	AT5G23550:I001	0.00048630057678068	0.126696269570286	-0.120317638565814
5.7940247.7940368	Yes	4.97727992349992	0.167417105456865	1	1	NA	0.974025974025974	0.666666666666667	4	0	4	25	38	0.00677384037894532	0.213473584247868	AT5G23550:I002	0.000480838942492308	0.125691620661942	-0.147939017504235
5.8060850.8060958	Yes	6.96578428466209	0.0310512956036728	1	1	NA	0.99171270718232	1	2	0	1.66666666666667	119.666666666667	130.333333333333	0.0537574285857017	0.471111083782256	AT5G23890:I004	0.000172214256880517	0.0697516166587312	-0.0190758912619224
5.8121016.8122628	Yes	4.98489310760979	0.524202774042657	1	0.679073445567455	NA	0.939024390243902	0	7.33333333333333	1.66666666666667	22.3333333333333	25.6666666666667	37.6666666666667	6.00210465081665e-07	0.000282215959629073	AT5G24030:I005	2.42250475933298e-07	0.000435992382427125	-0.379618449649843
5.8352822.8352955	Yes	5.71424551766612	0.024250341846928	1	1	NA	0.91044776119403	2.66666666666667	4.66666666666667	1.33333333333333	4	40.6666666666667	64.3333333333333	0.667973191594303	0.93833730981419	AT5G24450:I014	0.00097333971848369	0.185531192643828	-0.0291692223812445
