	size	cluster.LR	pvalue	FDR
18135	7	3.17774743857963	0.786229785523318	1
6695	5	1.72374627704964	0.78639969827726	1
23358	4	1.0609761186731	0.786501957141368	1
7475	4	1.06095137935634	0.786507937988316	1
18397	3	0.480006948117223	0.786625128280005	1
29565	2	0.0732345917033115	0.786684154182761	1
2016	4	1.05963287477351	0.786826698821881	1
32772	2	0.0730930577109872	0.78688540393457	1
19558	2	0.0729765410555432	0.787051238053038	1
6044	4	1.05847193727907	0.787107376134894	1
23275	7	3.16977750402928	0.787256168972735	1
31983	2	0.0728321111034322	0.787256997491439	1
17170	2	0.0727968947079498	0.787307201056527	1
37666	2	0.0727113781655397	0.787429165436881	1
25506	2	0.0726691131958184	0.787489472485948	1
9114	3	0.477770614687525	0.787505198256293	1
35051	2	0.0726526612010385	0.787512952598276	1
12158	4	1.05662088773875	0.787554918871102	1
3041	5	1.71577302022665	0.787850479989435	1
37056	2	0.0724147215038187	0.78785285696414	1
23738	8	3.92947475132185	0.787863803124633	1
2607	13	7.96478174239028	0.787876485074656	1
8522	6	2.42365209480235	0.787946729921878	1
954	7	3.16416361077859	0.787978494888184	1
7065	5	1.71447831104282	0.788085970475933	1
16558	4	1.05289179004015	0.788456598706846	1
27173	2	0.0719036818874841	0.788584923099597	1
30891	2	0.0718528166296268	0.788657940171769	1
16652	2	0.0718419658510072	0.788673520048047	1
24422	4	1.05166051815184	0.788754333794275	1
19522	3	0.474589021064055	0.788758955987405	1
33249	2	0.0715660446133839	0.789070120652379	1
22745	5	1.70855210520765	0.78916354294052	1
22414	6	2.41518744142131	0.78921028502543	1
21049	5	1.70811816802222	0.789242425262717	1
13113	3	0.473058709893042	0.789362710261718	1
17355	3	0.473047008851008	0.789367328458354	1
22059	4	1.04858812817555	0.789497310311457	1
2217	8	3.91479750587716	0.789537159421356	1
10657	2	0.0711708769026327	0.78963955193749	1
19569	2	0.0711421639093546	0.789680992891431	1
13840	5	1.70567673152471	0.789686181798782	1
23664	3	0.472013430069917	0.789775370545774	1
5839	2	0.0709708296654146	0.789928462973726	1
23596	6	2.4085496106134	0.790200238182776	1
4658	3	0.470807660938728	0.790251657485559	1
16107	4	1.04532057594237	0.790287539634105	1
726	5	1.70228974810632	0.790301646385189	1
8264	4	1.04488405166171	0.790393113588839	1
769	7	3.1451088688525	0.790426204574793	1
24398	2	0.0706136531758439	0.790445388669878	1
33214	2	0.0705318761613771	0.790563937722972	1
36941	3	0.46957690902142	0.7907381090168	1
28038	2	0.0703852192704737	0.790776725108437	1
18074	9	4.68301014090787	0.790856581958119	1
4283	3	0.468940929451833	0.790989595640883	1
32290	2	0.0701290289832466	0.791149006724639	1
1131	3	0.468466413831177	0.791177286365002	1
21652	2	0.0700638941791567	0.791243773016709	1
10771	4	1.04124490948688	0.791273282415824	1
16161	3	0.467583707021406	0.791526552223376	1
1162	6	2.39839810506611	0.791712650477099	1
11015	3	0.466984799424903	0.791763613348511	1
22086	2	0.069645022890561	0.791854328873887	1
21167	7	3.13276723271577	0.79200820282919	1
18574	2	0.0694662615547228	0.79211549313922	1
6743	2	0.0694418221844089	0.792151226146165	1
6777	4	1.03749458880006	0.792180407374908	1
14230	9	4.66941199906234	0.792254442760966	1
7283	4	1.03695375843398	0.792311228258698	1
465	4	1.03688802116664	0.792327129462877	1
16506	2	0.0692663977024952	0.792407913341352	1
6385	4	1.03653407920758	0.792412744891399	1
19498	3	0.4653230439005	0.792421745503587	1
31448	2	0.0692370081995008	0.792450951062289	1
12104	6	2.39327483143801	0.792475208200705	1
31732	2	0.0692155081507959	0.792482441724332	1
6979	6	2.39298693756545	0.79251804422349	1
27253	2	0.0691009296336613	0.792650350689802	1
8168	5	1.68934114180229	0.792652897128974	1
16441	2	0.0690962676867102	0.792657185684834	1
1226	4	1.03549671130141	0.792663678067985	1
12283	4	1.03549428572231	0.792664264806537	1
36678	4	1.03515258339132	0.792746921571001	1
14794	2	0.0690336944075991	0.792748949777207	1
23892	2	0.0689912805570594	0.792811175229342	1
3275	3	0.464205091651294	0.792864814160803	1
3022	2	0.0688736029184813	0.792983927486844	1
20888	4	1.03387515685969	0.793055931411839	1
33828	2	0.068703950373739	0.793233257433775	1
7386	3	0.46325239405002	0.793242584332137	1
17589	4	1.03255769841212	0.793374631755943	1
19868	7	3.12208638496816	0.793375136893395	1
18784	2	0.0685198568188818	0.793504183088941	1
5791	4	1.03188047569723	0.793538458196059	1
14679	5	1.68406785017003	0.793609644772359	1
23695	2	0.0683814741581825	0.793708093354363	1
34579	2	0.0683581230936254	0.793742523454711	1
3435	6	2.38469368434296	0.793751330862145	1
2436	7	3.11912051838948	0.793754345632494	1
730	5	1.6831537050395	0.793775452747497	1
24419	4	1.03043219829819	0.793888815604577	1
15477	6	2.38363606181805	0.793908515138932	1
4371	6	2.38352052667883	0.793925684715536	1
11832	5	1.68223264483822	0.793942500552452	1
35945	2	0.068209504033848	0.793961802997461	1
23879	4	1.02994377523543	0.794006973293532	1
8706	3	0.46131671363916	0.79401068803878	1
24745	2	0.0681008681849802	0.794122250920458	1
8483	3	0.460992657811502	0.794139350357283	1
32024	2	0.0680018835446914	0.794268563706961	1
35998	2	0.0679704525462093	0.794315046793278	1
4745	4	1.02815370163009	0.794440029039436	1
32195	3	0.459772936141818	0.794623812556717	1
5546	2	0.0677154300611997	0.794692622894917	1
32399	3	0.459428860011367	0.794760529859965	1
14793	3	0.459248067306494	0.794832376560216	1
9217	3	0.459176162754366	0.794860953106935	1
18290	3	0.459078335744415	0.794899833493	1
18205	4	1.02610520671171	0.794935615217519	1
3865	4	1.02535514859014	0.795117077791685	1
22142	2	0.0674237332817249	0.795125429421784	1
9051	3	0.458135685094055	0.79527457822191	1
25515	2	0.0673093885763469	0.795295361557292	1
20100	5	1.67431801034581	0.795377331823216	1
21409	4	1.02405142755057	0.795432492759417	1
26007	3	0.457585990645832	0.79549318727281	1
9597	2	0.0671625005013281	0.79551388388501	1
7057	4	1.02363090395342	0.795534232925989	1
14446	4	1.02316936422943	0.795645896974398	1
12935	2	0.0670656852752254	0.795658053340104	1
14050	4	1.02305587702998	0.795673353942732	1
6791	3	0.456746975250034	0.7958269727964	1
4951	3	0.456463449534394	0.795939799499523	1
29893	2	0.0668205183461374	0.796023633583645	1
29884	2	0.0668160774113211	0.796030262268185	1
13022	4	1.02120821198864	0.796120380810791	1
1427	3	0.455872456138799	0.796175031835398	1
527	7	3.1000196347455	0.796192708748387	1
4375	2	0.0666931774509534	0.796213800095126	1
8973	2	0.0666817998318905	0.796230800461057	1
132	3	0.455373405557111	0.796373722429913	1
19939	3	0.455293321840273	0.796405611352197	1
28953	3	0.455204759863303	0.796440877760712	1
30305	2	0.0665359055254644	0.796448932054822	1
21747	7	3.09664818543116	0.796622401862542	1
12775	5	1.66739434998989	0.796631606694079	1
22253	4	1.01887199954839	0.796685619759213	1
6104	5	1.6668782749571	0.796725063281014	1
14636	3	0.454466135617105	0.796735067352749	1
9618	4	1.01865957052465	0.796737016894644	1
7403	2	0.0663365348279159	0.796747430877274	1
2682	4	1.01825437236665	0.796835054737785	1
8640	2	0.0662743983130039	0.796840559729937	1
26805	2	0.0662054593920978	0.796943938370272	1
22622	4	1.01721885740569	0.79708559956235	1
6675	3	0.453161038439141	0.797255145366374	1
4248	3	0.453090836206335	0.797283130403185	1
16513	5	1.66335996871394	0.797362068299936	1
3984	2	0.0658927466072008	0.797413594698715	1
823	5	1.66291150878246	0.797443247732768	1
31309	2	0.065844710808749	0.797485843764175	1
28238	2	0.0657186877461147	0.797675524527672	1
8689	2	0.0657143420484241	0.797682068811934	1
4079	3	0.452012973617487	0.797712927037701	1
24122	5	1.66139145097657	0.797718378456516	1
23120	3	0.451956303555084	0.797735530578613	1
18710	2	0.0655942946995935	0.797862942079384	1
34915	2	0.065492797145652	0.798016004335024	1
27329	2	0.0654692454984147	0.798051539195125	1
31481	2	0.0654387203374647	0.798097605867298	1
9821	4	1.01292309336066	0.798124989877328	1
3268	2	0.0653947189487267	0.798164030171588	1
10766	2	0.0652862214504824	0.798327919320024	1
10969	4	1.01166189695085	0.798430151042019	1
23149	6	2.3528344050837	0.798476662569867	1
20784	2	0.0651162207708404	0.798585003107719	1
5112	3	0.449722812825248	0.79862689565609	1
35457	2	0.0650871495131433	0.798629001937212	1
13652	2	0.0650706636201726	0.79865395769225	1
20488	2	0.0650603490706394	0.798669573200707	1
1215	4	1.0103394505958	0.798750134722862	1
6837	5	1.65555782315492	0.798773868527306	1
18896	6	2.35048322256854	0.798824583355956	1
22003	4	1.00952968111246	0.798946070426041	1
26985	4	1.00879987568056	0.799122658287651	1
9625	3	0.448385587726675	0.799161046170693	1
31681	2	0.0647162967748303	0.799191201721967	1
12819	4	1.00824291515302	0.799257423996485	1
9362	5	1.65279686953851	0.799273190977027	1
6265	5	1.65254210877434	0.799319257553795	1
990	3	0.447745236285707	0.7994169591008	1
35357	2	0.0645531602216103	0.799439054174657	1
6344	3	0.447601788792674	0.799474298336404	1
15638	2	0.0645023251527057	0.799516355730221	1
32066	2	0.0644192157416783	0.799642804634253	1
4663	2	0.0643973400952067	0.799676102319214	1
14956	5	1.65027474368894	0.799729194577024	1
8246	4	1.00549209340673	0.799923034411672	1
34341	2	0.064167422049235	0.80002643333453	1
22891	7	3.0697335365867	0.800045037739032	1
17224	8	3.82146762541267	0.800095984951247	1
12161	5	1.64811066204018	0.800120366234309	1
24245	3	0.445904390145893	0.800153099640829	1
26020	3	0.445817209387415	0.800187979378097	1
10328	4	1.00404227537482	0.800273845929226	1
31172	2	0.063982511162922	0.800308670867699	1
33204	2	0.0639455918042469	0.800365074441132	1
14328	2	0.0639272072915658	0.800393167853153	1
1040	2	0.0638726653870716	0.800476538748795	1
27986	2	0.0638656050762023	0.80048733366723	1
2006	2	0.0638175024447936	0.800560897469295	1
3901	2	0.0637795854753764	0.800618905033276	1
19908	5	1.64528359042665	0.800631241359134	1
5577	4	1.00243470235759	0.800662830498409	1
21598	5	1.64476952190373	0.80072412109134	1
7507	2	0.0636855637674785	0.800762824038407	1
5132	5	1.64450276493077	0.800772315584595	1
20000	4	1.00151413367091	0.800885580949775	1
1027	4	1.00120011874926	0.800961563332767	1
11520	3	0.443742623520755	0.801018439355111	1
33295	2	0.0635007498905438	0.80104604832549	1
14355	11	6.16643119279393	0.801091897885273	1
27454	2	0.0634658867340869	0.801099524673121	1
9875	3	0.44316828807583	0.801248499027266	1
7614	4	0.99976739897334	0.801308239539892	1
1983	2	0.0632673235336103	0.801404397603724	1
12321	4	0.999098676174183	0.801470050865589	1
2403	8	3.80860255307023	0.801539936415301	1
20314	3	0.44219123568149	0.801640025537176	1
27862	2	0.0630740741129969	0.801701600621751	1
36445	2	0.0630467093710925	0.801743724631306	1
3129	3	0.441916260049251	0.801750248850609	1
15583	2	0.0630376892535569	0.801757611909811	1
7856	3	0.44136889421812	0.801969704225493	1
27349	2	0.0628256233591387	0.802084411150315	1
12291	2	0.0627316615704476	0.802229396194083	1
36480	3	0.440646513796555	0.802259420150132	1
8363	3	0.440592264979286	0.802281181257602	1
5930	5	1.63598550669501	0.802310375863901	1
20355	4	0.995104095202614	0.802436620160037	1
5609	5	1.63526052992293	0.802441226634792	1
16514	7	3.05080814344303	0.802443395985021	1
16523	2	0.062584918159565	0.802456055424305	1
13424	4	0.994988512539635	0.802464587608589	1
18125	4	0.994538933641587	0.802573371791522	1
7860	5	1.63392628758131	0.802682015838369	1
11898	3	0.439333814457367	0.802786155697918	1
9598	2	0.0623697198456519	0.80278896104527	1
14110	2	0.0623609176893023	0.802802590708164	1
21127	7	3.04713565343776	0.802907987850011	1
30127	2	0.0622647883167362	0.802951508409913	1
21306	4	0.992914592959955	0.802966410778112	1
7027	7	3.04650334040194	0.802987952337103	1
18542	4	0.992814523036192	0.802990624460379	1
16136	6	2.32181901317893	0.803056992279829	1
14028	3	0.438610611883462	0.803076496695642	1
2053	3	0.4385890455816	0.803085156437404	1
36284	2	0.0621504150597731	0.80312884757686	1
24671	2	0.0621318701078879	0.803157618406347	1
21003	4	0.991265851942991	0.803365351540537	1
18690	5	1.63001650247877	0.803387402514777	1
16273	8	3.79140263210216	0.803465882470041	1
11341	5	1.62916566653396	0.803540865366788	1
13574	4	0.990361527385902	0.803584166960136	1
22873	4	0.989557333993966	0.803778753277813	1
19292	4	0.989161601306588	0.803874506272844	1
5781	3	0.436545114209203	0.803906301429913	1
32021	2	0.0616428785292982	0.803917896763604	1
7528	4	0.988962014589119	0.803922798960308	1
31726	3	0.436406726870782	0.803961928581112	1
10567	2	0.0615329760121188	0.804089212125403	1
12057	2	0.0615257577375816	0.804100469608575	1
4415	3	0.435929257634985	0.804153885037351	1
14125	3	0.435163448588307	0.804461858155779	1
1475	3	0.435114238984743	0.804481652023852	1
10773	5	1.62362197930232	0.804540398765856	1
23690	2	0.0612403289362042	0.804546182092676	1
28326	2	0.0611981159142405	0.804612193505277	1
8382	11	6.12469272259144	0.804680516195683	1
3290	5	1.62279810236519	0.804688890229699	1
20122	4	0.985618444557169	0.804731811878316	1
14599	8	3.77957547500875	0.804787163740254	1
22796	7	3.0321328617628	0.804803147427423	1
10728	6	2.30971987759647	0.804838232549293	1
3568	4	0.985072575432455	0.804863889063801	1
9064	3	0.434096912064641	0.80489096653736	1
4777	8	3.77795921606379	0.80496753038323	1
4818	4	0.984582641462686	0.804982431848639	1
1695	3	0.433723842719322	0.805041120614366	1
16535	4	0.984073083944387	0.805105722199045	1
31767	3	0.433418645108833	0.805163978301274	1
30670	2	0.0608191388586761	0.805205911273907	1
21520	4	0.983036401535284	0.805356551839028	1
19428	2	0.0606549028522956	0.805463818152759	1
20224	6	2.30504937932618	0.805524968385738	1
9786	2	0.0606063903682887	0.805540070235397	1
16661	2	0.0605972867360074	0.805554382961196	1
12938	10	5.31894891112199	0.805665692062101	1
1848	4	0.98124566776176	0.805789821992224	1
32448	2	0.0604168595129173	0.805838286129901	1
33682	2	0.0604035116849939	0.805859306854171	1
34607	4	0.980892925889167	0.805875167453885	1
36738	4	0.979730438434363	0.806156427756631	1
12029	4	0.979663228646791	0.806172688858718	1
31538	2	0.0601612857292153	0.806241203244233	1
20006	2	0.0600800228069627	0.806369505899415	1
12379	5	1.61298239144912	0.80645692084108	1
37358	2	0.0599654500953672	0.80655055636326	1
14469	3	0.429889683459686	0.806585928834924	1
13665	8	3.76314901397193	0.806618072921204	1
5036	5	1.61136100316827	0.806748770827403	1
1925	3	0.42916125330223	0.806879753096861	1
2484	3	0.428922273379662	0.806976172887803	1
12281	3	0.428715294711584	0.807059690636044	1
25811	2	0.0596312300617381	0.807079748493234	1
21993	5	1.60941589796502	0.807098814568879	1
10644	7	3.01256333109611	0.807268355072649	1
2845	3	0.428179533694824	0.807275915156139	1
10564	3	0.428147635364464	0.807288790635732	1
3663	3	0.427965363568824	0.807362366977139	1
9925	5	1.60786716242644	0.807377468043889	1
8950	4	0.974671514250504	0.807380377102313	1
14121	3	0.427770902596941	0.807440871028843	1
5247	3	0.42772467473967	0.807459534375204	1
7393	4	0.97407114299902	0.807525625099566	1
21404	5	1.60684215120958	0.807561862433646	1
17599	2	0.0592565293802223	0.807674908119287	1
18661	3	0.427134550052522	0.80769782043065	1
12128	2	0.0591675684682196	0.807816502672195	1
2518	2	0.0591289235821866	0.807878046894615	1
24020	6	2.28827984760906	0.807986698297825	1
29637	2	0.0589941449819786	0.808092856486161	1
2968	4	0.971434801459933	0.808163421892545	1
25524	4	0.970733862136611	0.808332992539134	1
28259	2	0.0588299056253403	0.808354972074818	1
12560	3	0.425403687332985	0.808397130012241	1
35073	2	0.0587598143244676	0.808466951281007	1
412	2	0.0587297935767346	0.808514934631867	1
19189	2	0.0587110198467391	0.808544948027496	1
22372	2	0.0586459156433481	0.808649068915353	1
33851	2	0.0586383345437653	0.808661197313399	1
32319	2	0.0585779704009894	0.808757798732031	1
7055	3	0.424487732234762	0.808767442539493	1
22044	4	0.968253535926578	0.808933016264096	1
21739	6	2.28177336417243	0.808940119064416	1
2869	4	0.967984996405761	0.808997978098286	1
29015	2	0.0584017808156647	0.809040058619043	1
8639	2	0.0583448249980538	0.809131399550167	1
7755	3	0.423493749220454	0.809169492989251	1
20228	4	0.966923565962776	0.809254743670475	1
32644	2	0.0582173054479411	0.809336075866568	1
15485	3	0.422971391656539	0.809380858492718	1
21968	2	0.0581404317665672	0.80945957723033	1
18055	3	0.422504936003914	0.809569650645939	1
13773	2	0.0580662542377821	0.809578829020911	1
27475	2	0.0580284994092235	0.809639556666978	1
4521	4	0.965163362663967	0.809680535699262	1
14304	2	0.0579918147787204	0.809698582952495	1
26136	2	0.0579493802019719	0.809766885657675	1
12268	2	0.0579369242929078	0.809786939714476	1
37286	3	0.421870360624912	0.809826557884479	1
9846	6	2.27543562199765	0.809867875407402	1
29399	2	0.0578025465095138	0.810003433589126	1
30137	2	0.0577921727555371	0.810020157639758	1
6273	2	0.0577187544840099	0.810138564337069	1
26156	3	0.420967689408712	0.810192143941234	1
16701	3	0.420948866821388	0.810199768933304	1
16102	3	0.420906985244322	0.810216735332979	1
35222	2	0.0576690943179692	0.810218699869449	1
23008	9	4.49205958777314	0.810226994496573	1
13225	4	0.96241248955917	0.810345942754104	1
20484	5	1.59120683241082	0.810371669161341	1
22909	2	0.0575277201926099	0.810447032252635	1
14049	8	3.72850306554281	0.810463470259779	1
12333	4	0.961831086833985	0.810486573428275	1
3430	2	0.057494763040598	0.810500303757618	1
25786	2	0.0574318878236211	0.810601979230117	1
12126	8	3.72711346750885	0.810617235662585	1
27752	2	0.0574056128982869	0.810644485830087	1
10804	7	2.98414357497346	0.810834335828537	1
30425	2	0.0572658519633076	0.810870758951796	1
409	4	0.960105352003397	0.810903987433269	1
15576	7	2.9832187529539	0.810950092190302	1
10052	4	0.959747319212116	0.810990585155103	1
26220	2	0.0571402928649896	0.811074288352972	1
15985	7	2.98145196627072	0.811171183251348	1
20629	3	0.41809184065416	0.811357976964271	1
15463	2	0.0569079057915998	0.811451608872333	1
1904	3	0.417795878820139	0.811478051345866	1
10324	3	0.417592643083931	0.811560516205337	1
10978	6	2.26248947826411	0.811760090336652	1
25581	2	0.0566755057931108	0.811829765576274	1
23659	2	0.0566383531038954	0.811890295609688	1
1233	4	0.955688110225698	0.811972342854018	1
20977	7	2.97484142385635	0.811997816353688	1
15467	6	2.26038607046967	0.812067151052965	1
26221	2	0.0565150968665247	0.812091257939441	1
10314	2	0.056504211896403	0.812109016389837	1
33347	2	0.0564571695146521	0.812185785189795	1
19046	4	0.954434873136614	0.812275431724241	1
11671	3	0.41551961153468	0.812402147589199	1
7590	5	1.57971307387311	0.812433619446436	1
6688	7	2.97043800725838	0.812547931702721	1
18347	6	2.25652241556759	0.812630901506191	1
7107	3	0.414593820920992	0.812778291781562	1
19231	3	0.414414875129827	0.812851016662199	1
17315	10	5.24012876711381	0.812893315684455	1
16475	3	0.414180316592871	0.812946352825183	1
19752	2	0.0559707887752037	0.812981502150344	1
16613	4	0.951398759664059	0.813009661869043	1
16695	3	0.413973668056721	0.813030354251691	1
22901	5	1.57613049878398	0.813075684941736	1
9616	2	0.0556814795471201	0.813456543552697	1
18817	2	0.0556593794347497	0.813492885114198	1
9702	3	0.412835312685449	0.813493244708038	1
22288	7	2.96180837823193	0.813624805426927	1
5846	6	2.24955477599518	0.813646649761643	1
16004	3	0.412270966593722	0.813722822963562	1
22618	5	1.57217504121289	0.813784218748744	1
11088	4	0.948168870645537	0.813790690597213	1
7720	2	0.0553643322424264	0.813978793988042	1
28984	2	0.0553424711346802	0.814014851041745	1
12906	4	0.947004961274123	0.814072122197737	1
21096	4	0.94696893319455	0.814080833590057	1
12101	2	0.0552949414764718	0.81409327097268	1
8358	6	2.24621863031473	0.814132578960199	1
5298	2	0.055266856172965	0.814139626075469	1
20799	3	0.411235335748425	0.81414429030278	1
29648	3	0.411114663071105	0.814193414270363	1
9060	5	1.5692197095202	0.814313353268849	1
18890	11	6.01087060961755	0.814349117042057	1
36818	2	0.0551360874445734	0.814355625139651	1
1501	4	0.94570176960611	0.814387221169886	1
332	2	0.0550332990593985	0.8145255970679	1
12617	3	0.410222631506619	0.814556638378747	1
15653	4	0.944815532414364	0.814601497920453	1
37383	2	0.0549378218629357	0.814683629227716	1
9267	2	0.0549351330438137	0.814688081809908	1
4994	4	0.944302987584331	0.814725419827482	1
17443	2	0.0548836623243414	0.81477333753513	1
28076	2	0.0548023281130448	0.814908144946288	1
33748	2	0.0547989181018611	0.814913799174286	1
7166	7	2.95130504169177	0.814933297809797	1
11720	4	0.942982617416606	0.815044647209568	1
21795	7	2.94960270277404	0.815145144057137	1
22227	7	2.94909648852519	0.815208127117945	1
2666	4	0.941091587308493	0.815501821415537	1
34054	3	0.407828161114546	0.815532438269809	1
19458	2	0.0543779190272495	0.815613299729472	1
3864	2	0.0543474591459159	0.815664020180139	1
9058	3	0.406655680953043	0.816010676239712	1
9892	3	0.406650629731732	0.816012737167574	1
6449	6	2.23252930406607	0.816123646663594	1
25242	2	0.0540451331639531	0.816168254725548	1
36423	2	0.0539926510969071	0.816255938274815	1
23623	5	1.55828812299187	0.816268709659514	1
36349	2	0.0539755491486993	0.816284520775496	1
31438	2	0.0539272441315708	0.816365278779177	1
13587	5	1.55740883013065	0.816425860339976	1
14829	5	1.55728760235264	0.816447525106593	1
19846	6	2.22935312691211	0.816584946116779	1
6469	4	0.936091976657705	0.816710391255026	1
15802	2	0.0536883890396398	0.816765166384706	1
11925	3	0.404699181705253	0.816809328954006	1
8994	12	6.77579895814212	0.816938228980943	1
5559	2	0.0535775410811006	0.81695106479294	1
8348	3	0.403883968364267	0.817142333747886	1
4006	2	0.0534470510897176	0.81717016385153	1
8837	3	0.403670489439033	0.817229559736616	1
3515	2	0.0533457765635852	0.817340402987794	1
3992	3	0.402551687682042	0.817686846561667	1
11600	4	0.931911569231596	0.817720775202637	1
33854	2	0.0531095814513645	0.817738101751312	1
13854	2	0.053094031706248	0.817764316625797	1
8665	2	0.0529875033054443	0.817944018651951	1
31065	2	0.0529438374844653	0.818017733185086	1
20140	9	4.41192438433898	0.818178756622321	1
21516	3	0.401272547789688	0.818209981767057	1
12376	2	0.0528250683872695	0.818218395524386	1
13332	3	0.401199405436082	0.818239905216127	1
20136	2	0.0527517423964028	0.818342399584549	1
4520	6	2.21704831791109	0.818369661838727	1
27082	2	0.0526662521811812	0.818487089586553	1
19034	2	0.0526370542160324	0.818536534712645	1
7299	3	0.400460834234938	0.818542125230251	1
31042	5	1.54542891584484	0.818564981763315	1
14759	3	0.400332566892894	0.818594623025049	1
31026	3	0.399860790245494	0.818787742714908	1
9844	6	2.21368485286392	0.818856834976245	1
33960	2	0.052433152053597	0.818882234778228	1
8136	7	2.91916459989549	0.818922037493411	1
28853	2	0.0523942468497607	0.818948275813294	1
29660	3	0.399449131412658	0.818956290663629	1
9398	3	0.399219546381029	0.819050306112609	1
8884	11	5.9542656493256	0.819090891441995	1
11676	5	1.54244503986607	0.819097198621322	1
3020	4	0.926205363856938	0.819099685973293	1
15798	4	0.925853165644152	0.81918478505394	1
26983	2	0.0522522164645363	0.819189589696962	1
22698	4	0.925528457265422	0.819263240903714	1
11594	2	0.0521935629965853	0.819289344375322	1
32539	2	0.0521916094434625	0.819292667888511	1
9315	4	0.924849540041618	0.819427277171383	1
21458	3	0.398225846397422	0.819457352362577	1
7530	7	2.91404130227891	0.819555691003824	1
9948	2	0.0520241265188441	0.819577844572783	1
12860	2	0.0520080394194071	0.819605261819625	1
3172	2	0.0519677119282713	0.819674011584796	1
16020	4	0.92365507649909	0.81971586591186	1
7152	5	1.53889134212244	0.819730743921041	1
17188	7	2.91187840805471	0.81982301816382	1
5897	4	0.922802623930123	0.819921814286177	1
29710	2	0.0516981074073257	0.820134352364301	1
25898	2	0.0516882549419044	0.820151199005423	1
20347	3	0.396397893717962	0.820206659366329	1
15854	3	0.3963798377324	0.820214064219554	1
126	2	0.0516165740051289	0.820273816453214	1
12136	5	1.53499881092291	0.820424308597515	1
27563	2	0.0515103504650654	0.820455687261754	1
6097	4	0.92049340000524	0.820479674360013	1
9150	2	0.0514693882389956	0.820525873480696	1
29081	2	0.0514361320876011	0.82058287742364	1
35291	2	0.0514334351263459	0.820587501099636	1
334	2	0.0514170892988197	0.820615527148067	1
16510	3	0.395360486268132	0.820632213974581	1
20880	10	5.15425917631798	0.820659036871977	1
26357	2	0.0512898098738441	0.820833916915511	1
15929	4	0.918855089924816	0.820875422085976	1
16178	3	0.39475687809478	0.820879921508109	1
23795	8	3.63296039692828	0.820948403534706	1
23926	3	0.394535607887084	0.820970744667494	1
324	4	0.917691154764869	0.821156563160419	1
16342	6	2.19774771961476	0.821161230461796	1
11461	7	2.8996419734726	0.821333362930993	1
30795	2	0.0509946271950339	0.821341498935759	1
4580	6	2.19648367362253	0.821343718103027	1
7572	2	0.0509713279451738	0.82138162888372	1
2896	3	0.393487094383964	0.821401256962848	1
1678	3	0.39331713575768	0.82147106204343	1
37069	3	0.393082472056027	0.82156745241826	1
5602	2	0.0508471891905797	0.8215956045278	1
33052	2	0.0508439326280214	0.821601221496407	1
18409	9	4.37565586061207	0.82174059545034	1
6289	15	9.1419041801352	0.821854119060228	1
13879	3	0.392069744507992	0.821983569758559	1
9738	2	0.0505934789489348	0.822033775479478	1
27812	2	0.0505514269431568	0.822106512936371	1
13580	3	0.391526852495973	0.822206724201396	1
16486	4	0.913297183562362	0.822217764581259	1
32552	2	0.0504372175241232	0.822304221774378	1
2618	2	0.0504338806879012	0.822310001731811	1
8621	3	0.391235586594981	0.822326473312056	1
34049	3	0.391087966463604	0.82238717152311	1
2736	7	2.89067359416064	0.822438109448453	1
25942	2	0.0503400720387432	0.822472576242228	1
45	4	0.912200365364419	0.822482626457664	1
26337	6	2.18816252690999	0.822543967701411	1
25619	3	0.390691328113364	0.822550282842113	1
1797	3	0.390636930349444	0.822572655594417	1
8295	5	1.52291545827861	0.822574677039764	1
16951	4	0.910975752498555	0.822778331921608	1
5159	5	1.52125114383439	0.822870544771744	1
26689	3	0.389823442320195	0.822907300151396	1
3640	3	0.389815572793239	0.822910538103357	1
31588	2	0.050070359429208	0.822940888342255	1
20908	3	0.389736582980274	0.822943039519918	1
24396	2	0.0500245553687488	0.823020551108001	1
24334	18	11.6117308703434	0.823056952710699	1
691	2	0.0499407971774701	0.823166323084455	1
4022	2	0.04990535134875	0.823228051323665	1
16149	2	0.0499043346781658	0.823229822175713	1
7015	5	1.51898807725144	0.823272729230946	1
17969	2	0.0498525943509307	0.82331996927222	1
16361	2	0.0498473367769803	0.823329132283942	1
7674	7	2.88338957299153	0.823333975643406	1
4241	5	1.51855681940592	0.823349354582408	1
36358	2	0.0498082713206394	0.823397232287122	1
9673	7	2.88163735429042	0.823549294051617	1
32109	2	0.0497119931400114	0.823565186907195	1
37546	2	0.0496436686260786	0.823684480722026	1
23764	3	0.387171858820579	0.823999027402372	1
31228	2	0.0494233887718669	0.824069674639629	1
25478	2	0.0493265959603928	0.824239216935666	1
696	8	3.60164124074349	0.824345444551124	1
4874	2	0.0492517927984313	0.82437036176786	1
19264	4	0.904052026993567	0.824449853110333	1
20965	6	2.17388946983127	0.824598402047163	1
33352	2	0.0490341654644348	0.824752501135074	1
16970	5	1.51043774405993	0.824790957601025	1
17448	5	1.50957240857686	0.824944493341043	1
12776	6	2.17108781566215	0.82500101677192	1
14765	3	0.384542255450938	0.825083135249127	1
105	4	0.901348643569853	0.825102338131554	1
12203	2	0.0488336712978281	0.825105343870727	1
985	2	0.0486670350833709	0.825399179687674	1
22378	5	1.50637177837987	0.825512190545322	1
11380	5	1.50589936292033	0.825595957936475	1
19215	4	0.898683982798888	0.825745382659099	1
